Date,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Day_of_Week,Is_Weekend,Month,Road/Intersection Name_CMH Road,Weather Conditions_Fog,Weather Conditions_Overcast,Weather Conditions_Rain,Weather Conditions_Windy,Roadwork and Construction Activity_Yes
24-03-2022,46720,51.00907992,1.5,100,100,3,143.44,55.07596137,84.51419096,85.95982803,104,3,0,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
25-03-2022,24436,42.30900681,1.003696926,77.70344247,100,2,98.872,44.18367008,86.10756157,56.06523523,89,4,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
25-03-2022,22399,44.82072032,1.013896858,74.03800387,100,1,94.798,79.50324436,75.82587285,81.2279318,99,4,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26-03-2022,36650,20.83176472,1.5,100,100,2,123.3,33.25214217,60.3682267,60.01104679,86,5,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27-03-2022,39068,38.02895263,1.5,100,100,0,128.136,59.8823279,62.78327134,74.81821862,99,6,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27-03-2022,34896,42.66177598,1.5,100,100,1,119.792,32.06311031,95.00748854,67.35834198,102,6,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28-03-2022,34038,38.83823564,1.5,100,100,0,118.076,20.38374265,60.88533102,81.41681826,114,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28-03-2022,22423,34.42063338,1.384631588,76.31279835,100,2,94.846,22.80213556,65.72658831,97.25395989,88,0,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
29-03-2022,46778,45.10441883,1.5,100,100,2,143.556,15.6361591,82.47191411,50.68021977,97,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29-03-2022,25636,31.2028418,1.5,90.37865456,100,0,101.272,60.09716438,75.62810203,88.30399996,98,1,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30-03-2022,25784,22.22050115,1.5,78.3434799,100,2,101.568,52.18430449,67.38140203,63.6601753,97,2,0,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
30-03-2022,39834,40.24867578,1.5,100,100,3,129.668,47.96870901,74.84446655,84.8749518,99,2,0,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
31-03-2022,21501,38.47098015,1.231762252,77.63341605,100,3,93.002,68.48774955,89.19496051,87.46376684,90,3,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
31-03-2022,34528,42.79300473,1.5,100,100,2,119.056,57.30536745,76.58760617,56.20484381,98,3,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
01-04-2022,13099,44.05825215,1.339500987,43.89372448,67.56187708,0,76.198,58.18776934,70.89538317,91.60310484,176,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
01-04-2022,29150,32.86567303,1.5,100,100,0,108.3,74.31969991,84.3632662,90.36571504,97,4,0,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
02-04-2022,22349,45.46461273,1.047070605,68.01382429,100,0,94.698,10.73969859,86.9406611,71.18450893,100,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
02-04-2022,22393,36.79086842,1.151482543,81.00552903,100,1,94.786,54.58292805,80.87309897,71.70381971,90,5,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03-04-2022,21300,50.91214785,1.031966044,61.01108369,100,0,92.6,62.66176795,75.00705593,74.30017241,97,6,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
04-04-2022,51373,26.0063272,1.5,100,100,2,152.746,71.80667191,72.29490877,84.5996261,108,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
04-04-2022,21921,51.81783182,1.283756298,81.77088393,100,1,93.842,70.51338325,71.41791149,80.75255828,107,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
05-04-2022,25278,28.47128964,1.5,87.9774491,100,3,100.556,34.69379261,94.86547082,65.44326005,101,1,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
05-04-2022,50491,43.23356829,1.5,100,100,3,150.982,39.98451987,78.58887825,98.88076838,105,1,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
06-04-2022,33908,21.50356265,1.5,100,100,5,117.816,79.77338095,63.95809207,84.13209007,92,2,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
06-04-2022,24639,43.89635241,1.319445206,81.30097543,100,1,99.278,24.7323552,74.64053567,94.01740979,87,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
07-04-2022,38586,22.92395492,1.5,100,100,2,127.172,71.87132784,60.20850074,96.68082596,100,3,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
07-04-2022,24897,35.28231942,1.348057202,90.83852355,100,3,99.794,62.09302751,81.279272,80.42561713,97,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
08-04-2022,47572,43.69825681,1.5,100,100,3,145.144,55.19797276,82.37608464,52.28881697,119,4,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
08-04-2022,13297,51.46083241,1.311405718,49.72556638,63.74782627,2,76.594,75.5512496,71.57796777,84.46420409,179,4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
09-04-2022,36592,36.13757683,1.5,100,100,1,123.184,48.0108757,75.34007524,50.07128641,107,5,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
09-04-2022,24079,41.90528925,1.049504266,71.86415982,100,0,98.158,77.13059105,80.61021456,99.15082154,79,5,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10-04-2022,38415,34.6355268,1.5,100,100,2,126.83,48.16335804,82.17820911,81.59664814,98,6,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-04-2022,33311,30.14409888,1.5,100,100,3,116.622,11.83993406,78.02484192,87.92776142,101,6,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11-04-2022,12675,43.35370902,1.250520438,33.92911406,67.22493613,0,75.35,27.06386452,71.88363875,78.86011181,202,0,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11-04-2022,25308,46.28956735,1.5,88.02416619,100,1,100.616,69.60857819,62.22188934,57.43707549,102,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12-04-2022,37837,34.17113016,1.5,100,100,4,125.674,10.85312857,73.28300969,53.11218631,101,1,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-04-2022,22341,45.21665412,1.234941852,65.09674921,100,0,94.682,51.3985189,61.1594772,78.6688394,111,1,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13-04-2022,30410,32.58847508,1.5,100,100,2,110.82,27.09676277,96.14331941,54.97497071,105,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13-04-2022,25166,31.72862953,1.5,93.22909023,100,2,100.332,36.42483964,72.6832967,76.80281772,105,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14-04-2022,12829,54.26708473,1.365041009,47.37397375,67.43194942,1,75.658,39.88764759,96.08469235,82.5484286,196,3,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14-04-2022,21442,46.0608271,1.320164025,71.16069636,100,1,92.884,38.70627783,92.32851322,88.50797615,91,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15-04-2022,13816,58.47678086,1.291483699,51.27756364,71.78772688,1,77.632,38.29650291,91.0451989,97.67134917,175,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15-04-2022,37085,22.77637193,1.5,100,100,2,124.17,77.85800788,92.39526343,87.55768518,108,4,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
16-04-2022,52085,43.22342299,1.5,100,100,3,154.17,17.73040599,78.86348266,62.19119263,95,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
17-04-2022,12674,60.16347466,1.264590708,50.22288853,66.20960787,3,75.348,17.62171312,78.36519631,89.38005732,154,6,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17-04-2022,24603,39.87506609,1.128407924,77.3164814,100,2,99.206,28.98550643,91.79321046,61.46594752,88,6,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
18-04-2022,25666,37.26592126,1.5,81.6949816,100,3,101.332,20.09759199,81.65717577,80.72168274,99,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18-04-2022,34433,54.192813,1.5,100,100,1,118.866,56.79675969,93.80422564,67.73135472,93,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19-04-2022,40077,24.80031281,1.5,100,100,1,130.154,17.34330704,94.88441635,75.83302479,97,1,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19-04-2022,35509,41.70957572,1.5,100,100,1,121.018,11.29888773,84.39246632,96.04032935,85,1,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20-04-2022,39051,36.25558522,1.5,100,100,3,128.102,12.15270584,97.37498162,57.38641529,110,2,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20-04-2022,40631,20,1.5,100,100,5,131.262,56.72701728,85.98931395,95.06043679,103,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21-04-2022,24205,38.73499784,1.275439808,77.20632768,100,0,98.41,16.95053424,88.07019089,68.40348526,105,3,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
21-04-2022,38097,41.7297996,1.5,100,100,3,126.194,60.1722468,71.98791326,58.31813622,88,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22-04-2022,36123,40.54967165,1.5,100,100,1,122.246,61.53663177,89.2887024,58.25743561,124,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22-04-2022,26105,30.27315612,1.5,77.20790092,100,3,102.21,13.54517285,95.32611945,92.06070728,95,4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
23-04-2022,45339,29.16439452,1.5,100,100,0,140.678,25.47461055,78.22734666,66.5502168,106,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23-04-2022,43255,34.68839635,1.5,100,100,3,136.51,71.73736995,94.08279351,75.31831268,100,5,1,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
24-04-2022,37670,26.86977148,1.5,100,100,0,125.34,17.59105324,88.97427739,57.08576041,99,6,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24-04-2022,28992,26.84688885,1.5,100,100,2,107.984,69.28990198,73.11554875,85.09724123,76,6,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25-04-2022,37842,31.40159539,1.5,100,100,0,125.684,37.82610261,97.91220073,62.48250464,114,0,0,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
25-04-2022,35550,23.84579996,1.5,100,100,2,121.1,40.02465954,70.9898013,78.96818087,79,0,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
26-04-2022,43058,23.07921735,1.5,100,100,2,136.116,59.57371566,73.21310757,59.01168259,100,1,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26-04-2022,33428,30.54996517,1.5,100,100,4,116.856,18.24027394,96.64443375,81.50261011,98,1,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
27-04-2022,37423,20,1.5,100,100,2,124.846,40.02503413,90.48803092,97.65912985,122,2,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
27-04-2022,39916,20.28020723,1.5,100,100,4,129.832,45.21479244,79.78673129,58.74732569,107,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28-04-2022,31032,41.28871254,1.5,100,100,0,112.064,73.11509244,81.82574473,93.43136327,114,3,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28-04-2022,46471,37.94843563,1.5,100,100,3,142.942,36.02945119,88.96305687,74.99917658,102,3,0,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
29-04-2022,54821,43.44905923,1.5,100,100,0,159.642,25.41728583,86.62136001,94.75728684,105,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29-04-2022,37256,32.94642776,1.5,100,100,1,124.512,71.22056615,62.0042812,75.61576556,99,4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30-04-2022,25391,36.91442047,1.5,76.55688691,100,3,100.782,14.45643333,62.63350969,52.13723033,97,5,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30-04-2022,27268,43.89002116,1.5,90.22560579,100,3,104.536,42.49868317,63.04873574,77.65816398,95,5,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
01-05-2022,11109,25.51621493,1.104251719,30.48254541,51.9342748,0,72.218,44.54091904,62.51905761,97.32290473,212,6,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
01-05-2022,49897,50.51122589,1.5,100,100,0,149.794,58.31633334,63.93245841,55.771682,107,6,1,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
02-05-2022,30608,52.47059145,1.5,100,100,1,111.216,73.90172217,86.7581231,71.89930108,102,0,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
02-05-2022,21812,63.12356293,1.237839382,71.10638264,100,3,93.624,21.56665231,76.58750839,89.31469644,97,0,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03-05-2022,23214,56.07272972,1.329659762,74.0463563,100,1,96.428,76.37449433,82.94423144,75.39100073,111,1,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
03-05-2022,20585,56.32287375,1.185690066,65.17825102,100,1,91.17,79.81411845,91.47516791,63.68331271,93,1,0,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
04-05-2022,23912,54.87320712,1.054254881,77.39127743,100,1,97.824,40.67592462,92.26544487,79.29845893,103,2,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
05-05-2022,30798,38.36722982,1.5,100,100,3,111.596,76.31369585,93.80449652,99.12939058,106,3,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
06-05-2022,46696,56.74837707,1.5,100,100,1,143.392,35.59903711,65.55161889,84.48443403,99,4,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
07-05-2022,44744,28.90097293,1.5,100,100,2,139.488,50.49296461,99.44999426,99.99504885,113,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
08-05-2022,11286,61.55433081,1.122883355,30.70121587,59.82903955,0,72.572,30.28848237,72.25531575,58.0452642,200,6,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
09-05-2022,22545,57.17548022,1.054028143,71.44755452,100,7,95.09,26.12944657,69.30712707,83.11577622,100,0,0,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
09-05-2022,37490,23.41998193,1.5,100,100,4,124.98,49.02491318,67.73718367,84.07229381,120,0,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10-05-2022,21238,42.67400762,1.034939195,75.14789068,100,2,92.476,61.8603841,64.40381221,83.48740588,109,1,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10-05-2022,23432,51.12821044,1.052065438,84.64032721,100,3,96.864,56.6328333,74.61278253,52.97014869,111,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11-05-2022,24471,56.51515146,1.253452975,75.31958662,100,6,98.942,28.95852264,62.67388879,50.43406046,103,2,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-05-2022,36038,31.92710161,1.5,100,100,1,122.076,34.82926307,96.72912223,99.82770541,121,3,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-05-2022,41356,26.43998965,1.5,100,100,3,132.712,74.88814996,88.08257032,70.70139619,103,3,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13-05-2022,37075,30.91500482,1.5,100,100,2,124.15,73.19257105,79.32404368,64.04805266,108,4,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
14-05-2022,22198,66.04179275,1.364206404,73.82610766,100,3,94.396,70.3421612,83.87312885,79.57551099,103,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14-05-2022,23166,47.21304894,1.150123137,68.4805214,100,1,96.332,36.01393329,97.20957964,72.11945586,110,5,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15-05-2022,22841,53.22842073,1.368959211,80.3184003,100,0,95.682,50.79355794,92.84568508,93.07951764,106,6,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16-05-2022,51625,54.3756272,1.5,100,100,2,153.25,11.46665192,62.03134557,80.46978817,103,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16-05-2022,11859,44.31561631,1.360061901,44.03446326,64.2561517,0,73.718,71.49400934,84.12217072,72.65627035,188,0,0,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
17-05-2022,31178,23.20826781,1.5,100,100,3,112.356,54.116671,77.46284493,72.83144946,110,1,0,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
18-05-2022,49780,37.78923097,1.5,100,100,2,149.56,60.067007,89.42754995,99.84554446,108,2,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19-05-2022,34525,48.46480596,1.5,100,100,0,119.05,61.49369052,61.71547039,59.52951506,105,3,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
19-05-2022,46721,40.1486118,1.5,100,100,3,143.442,30.33565889,84.34076393,67.86843396,109,3,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20-05-2022,45393,42.79874528,1.5,100,100,1,140.786,57.02893803,60.14463447,55.48687236,96,4,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
20-05-2022,21303,45.99229623,1.11251138,71.33010584,100,0,92.606,30.76876883,97.06485394,71.45616589,101,4,0,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
21-05-2022,25966,35.12390076,1.5,93.92848197,100,1,101.932,78.29431458,84.31092896,89.05488776,98,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21-05-2022,29655,32.46666259,1.5,92.39193389,100,4,109.31,53.63595322,95.91801374,58.38486615,104,5,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22-05-2022,24370,44.33240822,1.096250091,89.2662418,100,0,98.74,42.71186647,97.94194869,70.92827991,113,6,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23-05-2022,38115,23.36460159,1.5,100,100,1,126.23,33.93484132,96.36895718,95.56540816,102,0,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
23-05-2022,33825,33.57173361,1.5,100,100,2,117.65,46.90082127,64.29697952,60.03710916,115,0,0,5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
24-05-2022,29697,20,1.5,100,100,2,109.394,34.46380841,87.19164805,85.13732872,104,1,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24-05-2022,48449,34.68777041,1.5,100,100,1,146.898,41.70530094,60.87705719,72.25226417,108,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25-05-2022,45943,44.4890537,1.5,100,100,3,141.886,19.72532606,78.75114953,99.93964254,89,2,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26-05-2022,26324,74.42331011,1.5,89.95217764,100,3,102.648,40.40764257,68.40804858,93.76525784,100,3,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26-05-2022,40716,37.90795807,1.5,100,100,4,131.432,15.09708287,73.9319767,86.87435431,105,3,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27-05-2022,34959,20,1.5,100,100,2,119.918,26.82179458,84.55225605,81.06485171,96,4,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27-05-2022,33490,43.29223586,1.5,100,100,1,116.98,24.75983533,82.35203337,97.48935507,103,4,0,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
28-05-2022,25210,26.31824981,1.5,75.04128922,100,1,100.42,62.49421955,78.35251713,58.17255545,92,5,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28-05-2022,10466,27.5843035,1.133527827,36.04146147,50.7895749,0,70.932,65.82664832,66.48437422,80.95573477,200,5,1,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
29-05-2022,38799,28.88634353,1.5,100,100,2,127.598,76.01756474,70.66390307,96.83441196,110,6,1,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
29-05-2022,24813,51.6177848,1.085281713,85.01186732,100,1,99.626,29.70633647,63.84976497,73.34791493,103,6,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30-05-2022,39009,37.31792763,1.5,100,100,2,128.018,78.58671217,99.32874259,61.16149651,81,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30-05-2022,51607,30.62764058,1.5,100,100,1,153.214,37.47428609,95.87112467,62.07415181,106,0,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
31-05-2022,38325,47.03710535,1.5,100,100,4,126.65,49.13474093,70.60174115,69.22165487,110,1,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31-05-2022,38050,33.49207525,1.5,100,100,3,126.1,13.05127041,79.96734098,56.27290448,111,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
01-06-2022,23207,47.13942301,1.050966208,85.20834219,100,2,96.414,26.55217032,84.91200554,55.77071195,87,2,0,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
01-06-2022,46932,51.76021459,1.5,100,100,0,143.864,79.48583231,60.9128292,77.49417797,94,2,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
02-06-2022,35247,20.43062454,1.5,100,100,3,120.494,15.04693484,66.24419991,52.73799656,97,3,0,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
02-06-2022,36395,20,1.5,100,100,2,122.79,49.36435223,71.14601362,69.43065304,116,3,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
03-06-2022,47439,48.77209807,1.5,100,100,3,144.878,46.82635864,87.03418951,86.34410282,96,4,0,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
03-06-2022,22317,62.41922532,1.009688935,71.32723741,100,3,94.634,25.35776974,81.041745,50.552318,99,4,0,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
04-06-2022,51835,21.43175849,1.5,100,100,3,153.67,79.00373241,92.00073926,93.44045358,106,5,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
04-06-2022,20001,60.58626517,1.260666398,66.34586466,100,1,90.002,33.06030164,77.47262346,98.1029224,96,5,1,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
05-06-2022,27483,42.84825369,1.5,95.21545238,100,3,104.966,55.84137172,83.4778226,57.79194924,91,6,1,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
05-06-2022,23498,58.97918915,1.129586773,83.10875739,100,1,96.996,32.3010914,72.77267402,66.48765461,100,6,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
06-06-2022,22044,32.92544319,1.169549897,76.58814246,100,0,94.088,36.12950281,94.22518465,74.91757554,93,0,0,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
06-06-2022,36454,49.01069356,1.5,100,100,1,122.908,39.21907767,73.42344841,67.52044724,84,0,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
07-06-2022,36859,24.11924327,1.5,100,100,2,123.718,69.58906708,75.76458305,85.48411615,88,1,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
07-06-2022,31519,37.22058059,1.5,100,100,1,113.038,57.33047749,97.15383904,57.06786216,97,1,0,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
08-06-2022,43089,35.43804557,1.5,100,100,0,136.178,16.3416084,66.27125421,56.81445388,93,2,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
08-06-2022,44466,35.58244361,1.5,100,100,1,138.932,33.06043168,75.55591323,65.31288382,87,2,0,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
09-06-2022,23420,64.32963175,1.131624514,73.36943474,100,1,96.84,34.52389815,63.4471531,59.29671972,90,3,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09-06-2022,27215,39.16396259,1.5,93.37752514,100,1,104.43,61.19953632,70.90621053,78.59361273,92,3,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10-06-2022,53060,22.4453199,1.5,100,100,2,156.12,66.75669275,62.76019357,54.72872431,95,4,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-06-2022,45182,40.57102447,1.5,100,100,2,140.364,72.65310015,73.28955464,78.92982348,92,4,0,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
11-06-2022,35179,30.2595886,1.5,100,100,4,120.358,73.56081392,63.67007551,66.54741974,90,5,1,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11-06-2022,49200,29.83071739,1.5,100,100,1,148.4,52.31490148,79.08452127,50.21375623,92,5,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12-06-2022,36913,32.56577247,1.5,100,100,0,123.826,30.38744781,65.73132457,81.51522388,123,6,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12-06-2022,37405,36.05111977,1.5,100,100,3,124.81,61.14116215,86.88149515,73.67619825,105,6,1,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
13-06-2022,12847,35.49761279,1.11216192,43.04681031,68.3874827,0,75.694,66.77558556,62.61087994,56.33974222,205,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13-06-2022,33920,42.22409168,1.5,100,100,0,117.84,61.4316933,61.85685542,91.89500254,116,0,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14-06-2022,45022,49.23437923,1.5,100,100,2,140.044,70.52454611,61.05159396,95.54985111,94,1,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14-06-2022,44114,40.64514442,1.5,100,100,5,138.228,70.38967121,76.82824282,86.6210888,94,1,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15-06-2022,21497,55.61396043,1.106812935,77.93143788,100,3,92.994,42.39877915,80.11552227,60.17265253,115,2,0,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
15-06-2022,11348,46.15876743,1.312187216,29.30164764,57.14013986,0,72.696,74.05187464,78.05324853,94.92316742,191,2,0,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
16-06-2022,35829,21.28904814,1.5,100,100,2,121.658,27.89495609,81.32710375,64.01100768,101,3,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16-06-2022,32295,50.5305977,1.5,100,100,2,114.59,46.93937947,97.66162,80.95552188,107,3,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17-06-2022,24363,42.88497993,1.164710916,78.16787882,100,2,98.726,72.38762692,73.14838398,50.63283851,97,4,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17-06-2022,21313,32.71846296,1.369237778,62.01849531,100,0,92.626,72.56649178,63.84209054,70.57213833,97,4,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
